Entity	Class	Table	Property	Columns	Type	Kind
NetCity.Common.ObjectModel.Nhibernate.Portfolio.ProjectPortfolio	NetCity.Common.ObjectModel.Nhibernate.Portfolio.ProjectPortfolio	PORTFOLIOS	Leaders		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.Users.User, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.Portfolio.ProjectPortfolio.Leaders)	collection
NetCity.Common.ObjectModel.Nhibernate.Portfolio.ProjectPortfolio	NetCity.Common.ObjectModel.Nhibernate.Portfolio.ProjectPortfolio	PORTFOLIOS	Name	NAME	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.Portfolio.Portfolio	NetCity.Common.ObjectModel.Nhibernate.Portfolio.Portfolio	PORTFOLIOS	Id	PORTFOLIOID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.Portfolio.Portfolio	NetCity.Common.ObjectModel.Nhibernate.Portfolio.Portfolio	PORTFOLIOS	Groups		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.Portfolio.PortfolioGroup, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.Portfolio.Portfolio.Groups)	collection
NetCity.Common.ObjectModel.Nhibernate.Portfolio.Portfolio	NetCity.Common.ObjectModel.Nhibernate.Portfolio.Portfolio	PORTFOLIOS	Type	PORTFOLIOTYPE	NHibernate.Type.EnumType`1[[NetCity.Common.ObjectModel.Nhibernate.Portfolio.PortfolioType, NetCity.Common, Version=0.11.30.0, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]], NHibernate	property
NetCity.Common.ObjectModel.Nhibernate.Portfolio.PortfolioDoc	NetCity.Common.ObjectModel.Nhibernate.Portfolio.PortfolioDoc	PORTFOLIORESOURCES	Id	RESOURCEID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.Portfolio.PortfolioDoc	NetCity.Common.ObjectModel.Nhibernate.Portfolio.PortfolioDoc	PORTFOLIORESOURCES	FilenameOrig	FILENAME_ORIG	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.Portfolio.PortfolioDoc	NetCity.Common.ObjectModel.Nhibernate.Portfolio.PortfolioDoc	PORTFOLIORESOURCES	File	AFILE	BinaryBlob	property
NetCity.Common.ObjectModel.Nhibernate.Portfolio.PortfolioLink	NetCity.Common.ObjectModel.Nhibernate.Portfolio.PortfolioLink	PORTFOLIORESOURCES	Id	RESOURCEID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.Portfolio.PortfolioLink	NetCity.Common.ObjectModel.Nhibernate.Portfolio.PortfolioLink	PORTFOLIORESOURCES	Url	URL	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.Portfolio.PortfolioResource	NetCity.Common.ObjectModel.Nhibernate.Portfolio.PortfolioResource	PORTFOLIORESOURCES	Id	RESOURCEID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.Portfolio.PortfolioResource	NetCity.Common.ObjectModel.Nhibernate.Portfolio.PortfolioResource	PORTFOLIORESOURCES	Description	DESCRIPTION	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.Portfolio.PortfolioResource	NetCity.Common.ObjectModel.Nhibernate.Portfolio.PortfolioResource	PORTFOLIORESOURCES	Resourcename	RESOURCENAME	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.Portfolio.PortfolioResource	NetCity.Common.ObjectModel.Nhibernate.Portfolio.PortfolioResource	PORTFOLIORESOURCES	Portfoliogroup	GROUPID	NetCity.Common.ObjectModel.Nhibernate.Portfolio.PortfolioGroup	many-to-one
NetCity.Common.ObjectModel.Nhibernate.Portfolio.PortfolioRight	NetCity.Common.ObjectModel.Nhibernate.Portfolio.PortfolioRight	PORTFOLIORIGHTS	Accesstype	ACCESSTYPE	NHibernate.Type.EnumType`1[[NetCity.Common.ObjectModel.Nhibernate.Portfolio.PortfolioAccessType, NetCity.Common, Version=0.11.30.0, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]], NHibernate	property
NetCity.Common.ObjectModel.Nhibernate.Portfolio.ProjectPortfolioRight	NetCity.Common.ObjectModel.Nhibernate.Portfolio.ProjectPortfolioRight	PROJECTPORTFOLIORIGHTS	Accesstype	ACCESSTYPE	NHibernate.Type.EnumType`1[[NetCity.Common.ObjectModel.Nhibernate.Portfolio.PortfolioAccessType, NetCity.Common, Version=0.11.30.0, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]], NHibernate	property
NetCity.Common.ObjectModel.Nhibernate.ProgDirection	NetCity.Common.ObjectModel.Nhibernate.ProgDirection	PROG_DIRECTIONS	Id	DIRECTIONID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.ProgDirection	NetCity.Common.ObjectModel.Nhibernate.ProgDirection	PROG_DIRECTIONS	AddPrograms		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.AddProgram, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.ProgDirection.AddPrograms)	collection
NetCity.Common.ObjectModel.Nhibernate.ProgDirection	NetCity.Common.ObjectModel.Nhibernate.ProgDirection	PROG_DIRECTIONS	Name	DIRECTIONNAME	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.ProgDirection	NetCity.Common.ObjectModel.Nhibernate.ProgDirection	PROG_DIRECTIONS	Old	OLDDIR	Boolean	property
NetCity.Common.ObjectModel.Nhibernate.ProgDirection	NetCity.Common.ObjectModel.Nhibernate.ProgDirection	PROG_DIRECTIONS	SortOrder	SORTORDER	Int32	property
NetCity.Common.ObjectModel.Nhibernate.PushNotification.PushNotificationApp	NetCity.Common.ObjectModel.Nhibernate.PushNotification.PushNotificationApp	PUSHNOTIFICATION_APPS	Id	ID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.PushNotification.PushNotificationApp	NetCity.Common.ObjectModel.Nhibernate.PushNotification.PushNotificationApp	PUSHNOTIFICATION_APPS	AppToken	APPTOKEN	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.PushNotification.PushNotificationApp	NetCity.Common.ObjectModel.Nhibernate.PushNotification.PushNotificationApp	PUSHNOTIFICATION_APPS	User	USERID	NetCity.Common.ObjectModel.Nhibernate.Users.User	many-to-one
NetCity.Common.ObjectModel.Nhibernate.PushNotification.PushNotificationApp	NetCity.Common.ObjectModel.Nhibernate.PushNotification.PushNotificationApp	PUSHNOTIFICATION_APPS	PushNotificationSettings		NetCity.Common.ObjectModel.Nhibernate.PushNotification.PushNotificationSettings	property
NetCity.Common.ObjectModel.Nhibernate.PushNotification.PushNotificationSettings	NetCity.Common.ObjectModel.Nhibernate.PushNotification.PushNotificationSettings	PUSHNOTIFICATION_SETTINGS	Id	ID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.PushNotification.PushNotificationSettings	NetCity.Common.ObjectModel.Nhibernate.PushNotification.PushNotificationSettings	PUSHNOTIFICATION_SETTINGS	NewAnnouncement	NEWANOUNCEMENT	Boolean	property
NetCity.Common.ObjectModel.Nhibernate.PushNotification.PushNotificationSettings	NetCity.Common.ObjectModel.Nhibernate.PushNotification.PushNotificationSettings	PUSHNOTIFICATION_SETTINGS	NewMessage	NEWMESSAGE	Boolean	property
NetCity.Common.ObjectModel.Nhibernate.PushNotification.PushNotificationSettings	NetCity.Common.ObjectModel.Nhibernate.PushNotification.PushNotificationSettings	PUSHNOTIFICATION_SETTINGS	SetAttendanceLate	SETATTENDANCE_LATE	Boolean	property
NetCity.Common.ObjectModel.Nhibernate.PushNotification.PushNotificationSettings	NetCity.Common.ObjectModel.Nhibernate.PushNotification.PushNotificationSettings	PUSHNOTIFICATION_SETTINGS	SetAttendanceMissed	SETATTENDANCE_MISSED	Boolean	property
NetCity.Common.ObjectModel.Nhibernate.PushNotification.PushNotificationSettings	NetCity.Common.ObjectModel.Nhibernate.PushNotification.PushNotificationSettings	PUSHNOTIFICATION_SETTINGS	SetJournalMarks	SETJOURNALMARKS	Boolean	property
NetCity.Common.ObjectModel.Nhibernate.PushNotification.PushNotificationSettings	NetCity.Common.ObjectModel.Nhibernate.PushNotification.PushNotificationSettings	PUSHNOTIFICATION_SETTINGS	PushNotificationApp	APPID	NetCity.Common.ObjectModel.Nhibernate.PushNotification.PushNotificationApp	many-to-one
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.CodeBookContentElements	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.CodeBookContentElements	CODEBOOKCONTENTELEMENTS	Id	CODEBOOKID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.CodeBookContentElements	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.CodeBookContentElements	CODEBOOKCONTENTELEMENTS	CodeBookSubjectSchoolyear		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.CodeBookSubjectSchoolyear, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.CodeBookContentElements.CodeBookSubjectSchoolyear)	collection
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.CodeBookContentElements	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.CodeBookContentElements	CODEBOOKCONTENTELEMENTS	Elements		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.ContentElement, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.CodeBookContentElements.Elements)	collection
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.CodeBookContentElements	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.CodeBookContentElements	CODEBOOKCONTENTELEMENTS	Title	TITLE	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.CodeBookContentElements	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.CodeBookContentElements	CODEBOOKCONTENTELEMENTS	CertificationType	CERTIFICATIONTYPE	NHibernate.Type.EnumType`1[[NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.CertificationType, NetCity.Common, Version=0.11.30.0, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]], NHibernate	property
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.CodeBookContentElements	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.CodeBookContentElements	CODEBOOKCONTENTELEMENTS	SubjectFipiId	SUBJECTFIPIID	NHibernate.Type.EnumType`1[[NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.SubjectFIPI, NetCity.Common, Version=0.11.30.0, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]], NHibernate	property
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.CodeBookContentElements	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.CodeBookContentElements	CODEBOOKCONTENTELEMENTS	GlobalYear	GLOBALYEARID	NetCity.Common.ObjectModel.Nhibernate.GlobalYear	many-to-one
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.ContentElement	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.ContentElement	CONTENTELEMENTS	Id	CONTENTELEMENTID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.ContentElement	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.ContentElement	CONTENTELEMENTS	Childs		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.ContentElement, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.ContentElement.Childs)	collection
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.ContentElement	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.ContentElement	CONTENTELEMENTS	Lessons		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.ThematicPlanning.Lesson, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.ContentElement.Lessons)	collection
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.ContentElement	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.ContentElement	CONTENTELEMENTS	TestTasks		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.TestTask, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.ContentElement.TestTasks)	collection
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.ContentElement	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.ContentElement	CONTENTELEMENTS	Number	NUMBER	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.ContentElement	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.ContentElement	CONTENTELEMENTS	Description	DESCRIPTION	String	property
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.ContentElement	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.ContentElement	CONTENTELEMENTS	Grade	GRADE	Int32	property
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.ContentElement	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.ContentElement	CONTENTELEMENTS	CodeBook	CODEBOOKID	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.CodeBookContentElements	many-to-one
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.ContentElement	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.ContentElement	CONTENTELEMENTS	Section	SECTIONID	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.ContentElement	many-to-one
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DiagnosticWork	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DiagnosticWork	DIAGNOSTIC_WORKS	Id	ID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DiagnosticWork	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DiagnosticWork	DIAGNOSTIC_WORKS	Variants		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DwVariant, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DiagnosticWork.Variants)	collection
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DiagnosticWork	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DiagnosticWork	DIAGNOSTIC_WORKS	Specialists		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DwSpecialist, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DiagnosticWork.Specialists)	collection
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DiagnosticWork	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DiagnosticWork	DIAGNOSTIC_WORKS	VprForms		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.VprForm, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DiagnosticWork.VprForms)	collection
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DiagnosticWork	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DiagnosticWork	DIAGNOSTIC_WORKS	VprPartsVariants		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DwVprPartVariant, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DiagnosticWork.VprPartsVariants)	collection
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DiagnosticWork	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DiagnosticWork	DIAGNOSTIC_WORKS	VprStudentCodes		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DwVprStudentCode, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DiagnosticWork.VprStudentCodes)	collection
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DiagnosticWork	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DiagnosticWork	DIAGNOSTIC_WORKS	Grades		System.Collections.Generic.ISet`1[[System.Int32, mscorlib, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089]](NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DiagnosticWork.Grades)	collection
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DiagnosticWork	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DiagnosticWork	DIAGNOSTIC_WORKS	RegionGuid	REGIONGUID	Guid	property
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DiagnosticWork	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DiagnosticWork	DIAGNOSTIC_WORKS	Name	NAME	String	property
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DiagnosticWork	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DiagnosticWork	DIAGNOSTIC_WORKS	SubjectFipiId	SUBJECTFIPIID	NHibernate.Type.EnumType`1[[NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.SubjectFIPI, NetCity.Common, Version=0.11.30.0, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]], NHibernate	property
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DiagnosticWork	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DiagnosticWork	DIAGNOSTIC_WORKS	StartDate	STARTDATE	DateTime	property
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DiagnosticWork	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DiagnosticWork	DIAGNOSTIC_WORKS	EndDate	ENDDATE	DateTime	property
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DiagnosticWork	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DiagnosticWork	DIAGNOSTIC_WORKS	TestLevel	TESTLEVEL	NHibernate.Type.EnumType`1[[NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.TestLevel, NetCity.Common, Version=0.11.30.0, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]], NHibernate	property
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DiagnosticWork	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DiagnosticWork	DIAGNOSTIC_WORKS	Published	PUBLISHED	Boolean	property
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DiagnosticWork	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DiagnosticWork	DIAGNOSTIC_WORKS	PublishTime	PUBLISHTIME	DateTime	property
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DiagnosticWork	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DiagnosticWork	DIAGNOSTIC_WORKS	EducManagement	EMID	NetCity.Common.ObjectModel.Nhibernate.Organizations.EducManagement	many-to-one
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DiagnosticWork	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DiagnosticWork	DIAGNOSTIC_WORKS	GlobalYear	GLOBALYEARID	NetCity.Common.ObjectModel.Nhibernate.GlobalYear	many-to-one
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DwSpecialist	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DwSpecialist	DW_SPECIALISTS	Id	ID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DwSpecialist	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DwSpecialist	DW_SPECIALISTS	DwRole	DWROLEID	NHibernate.Type.EnumType`1[[NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DwRole, NetCity.Common, Version=0.11.30.0, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]], NHibernate	property
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DwSpecialist	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DwSpecialist	DW_SPECIALISTS	User	USERID	NetCity.Common.ObjectModel.Nhibernate.Users.User	many-to-one
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DwSpecialist	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DwSpecialist	DW_SPECIALISTS	School	SCHOOLID	NetCity.Common.ObjectModel.Nhibernate.Organizations.School	many-to-one
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DwSpecialist	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DwSpecialist	DW_SPECIALISTS	DiagnosticWork	DWID	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DiagnosticWork	many-to-one
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DwVariant	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DwVariant	DW_VARIANTS	Id	ID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DwVariant	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DwVariant	DW_VARIANTS	VariantSchools		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.Organizations.School, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DwVariant.VariantSchools)	collection
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DwVariant	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DwVariant	DW_VARIANTS	VariantMunicipalities		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.Organizations.Founder, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DwVariant.VariantMunicipalities)	collection
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DwVariant	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DwVariant	DW_VARIANTS	Name	NAME	String	property
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DwVariant	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DwVariant	DW_VARIANTS	RegionGuid	REGIONGUID	Guid	property
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DwVariant	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DwVariant	DW_VARIANTS	DiagnosticWork	DWID	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DiagnosticWork	many-to-one
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DwVariant	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.DwVariant	DW_VARIANTS	TestPlan	TESTPLANID	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.TestPlan	many-to-one
NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.VprForm	NetCity.Common.ObjectModel.Nhibernate.QualityAssessment.VprForm	DW_VPRFORMS	Id	ID	Int32	id
